_id,acceleration,body_color,body_status,body_type,brand,engine,fuel_consumption,fuel_type,inside_color,mileage,model,price,url,volume,year
62c022015ac6166d04f29afd,11.2,نقرآبی,چند لکه رنگ,hatchback,hyundai,4 سیلندر ,7.5,بنزینی,مشکی,213000,i30,550000000,https://bama.ir/car/detail-mct2t2rn-hyundai-i30-2011,2,2011
62c022015ac6166d04f29afe,12,سفید,بدون رنگ,passenger_car,runna,4 سیلندر TU5 یورو5 ,6.9,بنزینی,مشکی,16000,plus,285000000,https://bama.ir/car/detail-zw6j8ro3-runna-plus-1400,1.6,2021
62c022035ac6166d04f29aff,13,مشکی,بدون رنگ,crossover,dongfeng,4 سیلندر توربوشارژ (SFG15T) ,7.3,بنزینی,مشکی,35000,dignity,1360000000,https://bama.ir/car/detail-4gzb5cu1-dongfeng-dignity-1400,1.5,2021
62c022035ac6166d04f29b00,14,قهوه ای,چند لکه رنگ,hatchback,geely,4 سیلندر ,7.7,بنزینی,طوسی,98000,emgrand7rv,380000000,https://bama.ir/car/detail-67gwqdsk-geely-emgrand7rv-at-2014,1.8,2014
62c022035ac6166d04f29b01,11,خاکستری,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,کرم,110000,pars,215500000,https://bama.ir/car/detail-zpx2a7ub-peugeot-pars-mt-1393,1.8,2014
62c022035ac6166d04f29b02,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,17000,206ir,285300000,https://bama.ir/car/detail-hihgsicn-peugeot-206ir-type2-1400,1.4,2021
62c022035ac6166d04f29b03,13.5,نوک مدادی,بدون رنگ,passenger_car,brilliance,4 سیلندر (BM16LB) ,6.5,بنزینی,مشکی,67000,h330,470000000,https://bama.ir/car/detail-yzebk6s-brilliance-h330-at1.65-1397,1.65,2018
62c022035ac6166d04f29b04,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,0,manual,206000000,https://bama.ir/car/detail-8edwvnx5-quick-manual-1400,1.5,2021
62c022035ac6166d04f29b05,13.4,سفید,بدون رنگ,pickup,pride,4 سیلندر یورو4 بهینه (M13) ,6.6,بنزینی,طوسی,0,151,188000000,https://bama.ir/car/detail-hruaexhr-pride-151-se-1401,1.3,2022
62c022035ac6166d04f29b06,11,خاکستری,گلگیر رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,کرم,27000,405,235000000,https://bama.ir/car/detail-nsaqbve8-peugeot-405-glx-1397,1.8,2018
62c022035ac6166d04f29b07,8,مشکی,بدون رنگ,crossover,hyundai,6 سیلندر ,10.3,بنزینی,مشکی,230000,santafeix45,1200000000,https://bama.ir/car/detail-q8hg89uo-hyundai-santafeix45-2700cc-2010,3.5,2010
62c022035ac6166d04f29b08,11.6,سفید,بدون رنگ,crossover,hyundai,4 سیلندر MPi (موتور GDI سفارشی) ,9.4,بنزینی,مشکی,190000,santafeix45,1380000000,https://bama.ir/car/detail-5i69chx6-hyundai-santafeix45-2400cc-2014,2.4,2014
62c022035ac6166d04f29b09,12,سرمه ای,بدون رنگ,passenger_car,samand,4 سیلندر EF7 ,7.5,بنزینی,مشکی,67000,lx,232000000,https://bama.ir/car/detail-j9yzo27w-samand-lx-ef7-1395,1.7,2016
62c022035ac6166d04f29b0a,9.2,سفید,چند لکه رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,مشکی,160000,3sedan,690000000,https://bama.ir/car/detail-r1tfxxp-mazda-3sedan-2.0ltype3-1390,2,2011
62c022035ac6166d04f29b0b,11.7,سفید,چند لکه رنگ,passenger_car,renault,4 سیلندر ,8.3,بنزینی,طوسی,220000,tondar90,280000000,https://bama.ir/car/detail-6g9i4zbc-renault-tondar90-at-1392,1.6,2013
62c022035ac6166d04f29b0c,12,سفید,بدون رنگ,passenger_car,runna,4 سیلندر TU5 یورو5 ,6.9,بنزینی,مشکی,11500,plus,262000000,https://bama.ir/car/detail-wn52ot9-runna-plus-1399,1.6,2020
62c022035ac6166d04f29b0d,10,نوک مدادی,یک لکه رنگ,crossover,jac,4 سیلندر ,6.6,بنزینی,کرم,53500,j5,345000000,https://bama.ir/car/detail-p7hzgktd-jac-j5-mt-1393,1.5,2014
62c022035ac6166d04f29b0e,10,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مشکی,205000,sonata,1300000000,https://bama.ir/car/detail-pupc9so-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c022035ac6166d04f29b0f,10.5,سفید,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,9.7,بنزینی,سفید,83000,s7,840000000,https://bama.ir/car/detail-68vw4ibu-haima-s7-1.8lturbo-1398,1.8,2019
62c022035ac6166d04f29b10,13,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,17400,sedan,181000000,https://bama.ir/car/detail-5tzguwco-tiba-sedan-sx-1400,1.5,2021
62c022035ac6166d04f29b11,13.4,سفید,صافکاری بدون رنگ,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,خاکستری,152000,131,141500000,https://bama.ir/car/detail-xi33newi-pride-131-se-1397,1.3,2018
62c022035ac6166d04f29b12,6.4,سفید,بدون رنگ,crossover,bmw,4 سیلندر توربوشارژ (N20B20) ,7.4,بنزینی,موکا,38000,x4,4300000000,https://bama.ir/car/detail-r7zp8zg9-bmw-x4-28-2016,2,2016
62c022035ac6166d04f29b13,9.6,سفید,بدون رنگ,passenger_car,nissan,6 سیلندر ,10.7,بنزینی,کرم,142000,maximair,730000000,https://bama.ir/car/detail-wr6b6jwx-nissan-maximair-at-1386,3,2007
62c022035ac6166d04f29b14,6.2,سفید,بدون رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,مشکی,32000,5seriessedan,3600000000,https://bama.ir/car/detail-qb9g824s-bmw-5seriessedan-528i-2014,2,2014
62c022035ac6166d04f29b15,13.4,سفید,صافکاری بدون رنگ,hatchback,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,مشکی,54000,111,160000000,https://bama.ir/car/detail-d9i73nya-pride-111-se-1396,1.3,2017
62c022035ac6166d04f29b16,14.1,نقره ای,چند لکه رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,300000,206ir,130000000,https://bama.ir/car/detail-fx12coxx-peugeot-206ir-type2-1386,1.4,2007
62c022035ac6166d04f29b17,12.8,سفید,بدون رنگ,crossover,chery,4 سیلندر ,9,بنزینی,مارون,12000,tiggo5,800000000,https://bama.ir/car/detail-9te29ko-chery-tiggo5-ie-1399,2,2020
62c022035ac6166d04f29b18,6.4,سفید,بدون رنگ,crossover,bmw,4 سیلندر توربوشارژ (N20B20) ,7.4,بنزینی,موکا,40000,x4,4400000000,https://bama.ir/car/detail-vepfcyr-bmw-x4-28-2016,2,2016
62c022035ac6166d04f29b19,10.2,سفید,بدون رنگ,passenger_car,renault,4 سیلندر ,6.9,بنزینی,طوسی,200000,tondar90,185000000,https://bama.ir/car/detail-ekq78h9t-renault-tondar90-e2-1387,1.6,2008
62c022035ac6166d04f29b1a,12.5,نوک مدادی,بدون رنگ,passenger_car,mvm,4 سیلندر ,7,بنزینی,کرم,205000,530,220000000,https://bama.ir/car/detail-dhrbhz5t-mvm-530-1393,2,2014
62c022035ac6166d04f29b1b,13.2,سفید,بدون رنگ,passenger_car,shahin,4 سیلندر توربوشارژ (M15T) ,7.2,بنزینی,مشکی,0,g,389000000,https://bama.ir/car/detail-jbq1mgdi-shahin-g-1401,1.5,2022
62c022035ac6166d04f29b1c,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,57000,ceratoir,830000000,https://bama.ir/car/detail-7zdpc84q-kia-ceratoir-2000optional-1396,2,2017
62c022055ac6166d04f29b1d,11.9,مشکی,بدون رنگ,crossover,fidelity,4 سیلندر توربوشارژ (4T15C) ,8.1,بنزینی,مشکی,20000,prime,1250000000,https://bama.ir/car/detail-m5z2g4dm-fidelity-prime-5seater-1400,1.5,2021
62c022055ac6166d04f29b1e,14.1,سفید,دو لکه رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,174000,206ir,186000000,https://bama.ir/car/detail-by87fzc8-peugeot-206ir-type2-1394,1.4,2015
62c022055ac6166d04f29b1f,11.5,خاکستری,یک لکه رنگ,passenger_car,mitsubishi,4 سیلندر ,6.6,بنزینی,مشکی,43500,lancer,1090000000,https://bama.ir/car/detail-wgr4exr-mitsubishi-lancer-1.8at-2017,1.8,2017
62c022055ac6166d04f29b20,11,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,کرم,43500,pars,278000000,https://bama.ir/car/detail-rpioqmug-peugeot-pars-mt-1398,1.8,2019
62c022055ac6166d04f29b21,11.5,مشکی,بدون رنگ,hatchback,renault,4 سیلندر ,8,بنزینی,مشکی,34000,sanderostepway,680000000,https://bama.ir/car/detail-sm1qqch-renault-sanderostepway-at-1398,1.6,2019
62c022055ac6166d04f29b22,13.4,سفید,بدون رنگ,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,6000,131,170000000,https://bama.ir/car/detail-tunmxjik-pride-131-se-1398,1.3,2019
62c022055ac6166d04f29b23,null,سفید,کامل رنگ,pickup,toyota,None,null,بنزینی,قرمز,178000,hiluxhigh,1070000000,https://bama.ir/car/detail-ntv5wwa-toyota-hiluxhigh-mt-2010,null,2010
62c022055ac6166d04f29b24,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,59000,206ir,259000000,https://bama.ir/car/detail-jvz23g7u-peugeot-206ir-type2-1397,1.4,2018
62c022055ac6166d04f29b25,13,مشکی,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,قرمز,0,manualr,225000000,https://bama.ir/car/detail-ng3uxkpb-quick-manualr-1401,1.5,2022
62c022055ac6166d04f29b26,9.3,سفید صدفی,بدون رنگ,passenger_car,hyundai,4 سیلندر GDi با موتورالکتریکی ,4.7,هیبریدی,خاکستری,23000,sonatahybrid,2000000000,https://bama.ir/car/detail-31gyrpfd-hyundai-sonatahybrid-gls-2018,2,2018
62c022055ac6166d04f29b27,9.5,سفید,دو لکه رنگ,passenger_car,citroen,4 سیلندر XU10 ,7,بنزینی,مشکی,210000,xantia,280000000,https://bama.ir/car/detail-fpz37ni-citroen-xantia-2.0sx-1387,2,2008
62c022055ac6166d04f29b28,11,سفید,بدون رنگ,passenger_car,jac,4 سیلندر ,6.2,بنزینی,طوسی,23000,j4,445000000,https://bama.ir/car/detail-iuiu536-jac-j4-1399,1.5,2020
62c022055ac6166d04f29b29,13.4,سفید,یک لکه رنگ,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,90000,132,130000000,https://bama.ir/car/detail-89h1acm7-pride-132-se-1396,1.3,2017
62c022055ac6166d04f29b2a,13.1,سفید,بدون رنگ,hatchback,brilliance,4 سیلندر (BM16LB) ,6.5,بنزینی,مشکی,0,h320,585000000,https://bama.ir/car/detail-zg1sq7qo-brilliance-h320-at1.65-1399,1.65,2020
62c022055ac6166d04f29b2b,11.6,نقره ای,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,13000,207,370000000,https://bama.ir/car/detail-pzpueahn-peugeot-207-mt-1399,1.6,2020
62c022055ac6166d04f29b2c,11.6,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,11000,207,385000000,https://bama.ir/car/detail-wedpph8x-peugeot-207-mt-1400,1.6,2021
62c022055ac6166d04f29b2d,11.6,مشکی,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,11500,207,380000000,https://bama.ir/car/detail-i3i2cciq-peugeot-207-mt-1400,1.6,2021
62c022055ac6166d04f29b2e,11.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,39000,207,359000000,https://bama.ir/car/detail-jqz5twwt-peugeot-207-mt-1399,1.6,2020
62c022055ac6166d04f29b2f,11.7,سفید,بدون رنگ,crossover,jac,4 سیلندر توربوشارژ ,7.7,بنزینی,مشکی,8000,s5,930000000,https://bama.ir/car/detail-hcscrutu-jac-s5-at2000-1400,2,2021
62c022055ac6166d04f29b30,10.5,سفید صدفی,یک لکه رنگ,passenger_car,hyundai,4 سیلندر ,7.1,بنزینی,کرم,117000,elantra,976000000,https://bama.ir/car/detail-3zus3wfv-hyundai-elantra-1.8l-2015,1.8,2015
62c022055ac6166d04f29b31,13.2,سفید,گلگیر رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,109000,pars,280000000,https://bama.ir/car/detail-cjcu645u-peugeot-pars-lx-1397,1.6,2018
62c022055ac6166d04f29b32,11.4,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,6.6,بنزینی,مشکی,69000,206sd,295000000,https://bama.ir/car/detail-xq32o5c-peugeot-206sd-v8-1398,1.6,2019
62c022055ac6166d04f29b33,12.5,مشکی,یک لکه رنگ,crossover,brilliance,4 سیلندر ,6.5,بنزینی,مشکی,50000,crossC3,470000000,https://bama.ir/car/detail-8k5ngina-brilliance-crossC3-1650cc-1397,1.65,2018
62c022055ac6166d04f29b34,13,نوک مدادی,یک لکه رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,49000,hatchback,155000000,https://bama.ir/car/detail-fda61bpe-tiba-hatchback-sx-1394,1.5,2015
62c022055ac6166d04f29b35,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,48000,206ir,275000000,https://bama.ir/car/detail-e5ot5xaf-peugeot-206ir-type2-1399,1.4,2020
62c022055ac6166d04f29b36,7.8,مشکی,گلگیر رنگ,passenger_car,mercedesbenz,4 سیلندر توربوشارژ ,6.9,بنزینی,کرم,100000,cclass,2350000000,https://bama.ir/car/detail-uxgxpib-mercedesbenz-cclass-c200-2013,1.8,2013
62c022055ac6166d04f29b37,13,قهوه ای,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,100000,hatchback,163000000,https://bama.ir/car/detail-39cmgioa-tiba-hatchback-ex-1396,1.5,2017
62c022055ac6166d04f29b38,10,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مشکی,120000,sonata,1080000000,https://bama.ir/car/detail-orsvwwss-hyundai-sonata-4cylautomatic-2012,2.4,2012
62c022055ac6166d04f29b39,11.9,سفید,بدون رنگ,crossover,haval,4 سیلندر توربوشارژ ,9,بنزینی,مشکی,31000,h2,815000000,https://bama.ir/car/detail-h4mukj-haval-h2-1398,1.5,2019
62c022055ac6166d04f29b3a,13.4,سفید,یک لکه رنگ,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,192000,131,118000000,https://bama.ir/car/detail-n3ip84r6-pride-131-se-1393,1.3,2014
62c022075ac6166d04f29b3b,10.5,مشکی,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,8.6,بنزینی,مشکی,500,s7,920000000,https://bama.ir/car/detail-nkn1tgu-haima-s7-1.8lturboplus-1400,1.8,2021
62c022075ac6166d04f29b3c,13,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,8800,sedan,183000000,https://bama.ir/car/detail-us1was2t-tiba-sedan-sx-1399,1.5,2020
62c022075ac6166d04f29b3d,11,خاکستری,بدون رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,کرم,54000,405,228000000,https://bama.ir/car/detail-19r5gey7-peugeot-405-glx-1396,1.8,2017
62c022075ac6166d04f29b3e,12.6,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.3,بنزینی,مشکی,46000,207sd,470000000,https://bama.ir/car/detail-cbrfspbv-peugeot-207sd-at-1398,1.6,2019
62c022075ac6166d04f29b3f,10.2,سفید,گلگیر رنگ,passenger_car,renault,4 سیلندر ,6.9,بنزینی,مشکی,139000,tondar90,310000000,https://bama.ir/car/detail-vxkczrj-renault-tondar90-plusmt-1396,1.6,2017
62c022075ac6166d04f29b40,13,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,1000,sedan,189000000,https://bama.ir/car/detail-16eehdtn-tiba-sedan-sx-1400,1.5,2021
62c022075ac6166d04f29b41,13.4,سفید,بدون رنگ,passenger_car,pride,4 سیلندر یورو4 بهینه (M13) ,6.4,بنزینی,طوسی,18000,131,171500000,https://bama.ir/car/detail-pqe6xpno-pride-131-se-1399,1.3,2020
62c022075ac6166d04f29b42,12,سفید,بدون رنگ,passenger_car,samand,4 سیلندر EF7 ,7.5,دوگانه سوز,کرم,50000,lx,340000000,https://bama.ir/car/detail-5wea1fg2-samand-lx-ef7cng-1398,1.7,2019
62c022075ac6166d04f29b43,13,سفید,بدون رنگ,passenger_car,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,18000,sedan,173000000,https://bama.ir/car/detail-qgtr2n4-tiba-sedan-sx-1399,1.5,2020
62c022075ac6166d04f29b44,12,سفید,بدون رنگ,passenger_car,runna,4 سیلندر ,6.9,بنزینی,طوسی,null,el,185000000,https://bama.ir/car/detail-n59d46x3-runna-el-1393,1.6,2014
62c022075ac6166d04f29b45,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,9000,pars,363000000,https://bama.ir/car/detail-xnmxbrgq-peugeot-pars-lx-1400,1.6,2021
62c022075ac6166d04f29b46,null,نقره ای,چند لکه رنگ,passenger_car,samand,None,null,بنزینی,کرم,412000,x7,115000000,https://bama.ir/car/detail-ptprzdu-samand-x7-1385,null,2006
62c022075ac6166d04f29b47,12,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 پلاس ,7,بنزینی,طوسی,0,pars,340000000,https://bama.ir/car/detail-bm5e1qhi-peugeot-pars-xu7p-1401,1.8,2022
62c022075ac6166d04f29b48,11.7,مشکی,بدون رنگ,crossover,jac,4 سیلندر توربوشارژ ,7.7,بنزینی,مشکی,55000,s5,750000000,https://bama.ir/car/detail-vcziyzyt-jac-s5-at2000-1396,2,2017
62c022075ac6166d04f29b49,11.1,سفید صدفی,بدون رنگ,crossover,kia,4 سیلندر GDI ,8.8,بنزینی,مشکی,70000,sorento,2800000000,https://bama.ir/car/detail-r5m46y8i-kia-sorento-gtline-2017,2.4,2017
62c022075ac6166d04f29b4a,11,مشکی,چند لکه رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,کرم,289000,405,152000000,https://bama.ir/car/detail-vwdw793c-peugeot-405-glx-1393,1.8,2014
62c022075ac6166d04f29b4b,10.5,خاکستری,بدون رنگ,passenger_car,lifan,4 سیلندر ,8.7,بنزینی,مشکی,165000,820,620000000,https://bama.ir/car/detail-xyjjagj9-lifan-820-1397,2.4,2018
62c022075ac6166d04f29b4c,null,نقره ای,دو لکه رنگ,passenger_car,peugeot,None,null,دوگانه سوز,مشکی,150000,405,115000000,https://bama.ir/car/detail-saij71jh-peugeot-405-glxcng-1389,null,2010
62c022075ac6166d04f29b4d,11,نقره ای,یک درب رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,کرم,94000,405,145000000,https://bama.ir/car/detail-z3oknb8-peugeot-405-glx-1392,1.8,2013
62c022075ac6166d04f29b4e,13.2,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.5,بنزینی,کرم,75000,405,265000000,https://bama.ir/car/detail-qp421yph-peugeot-405-slx-1397,1.6,2018
62c022075ac6166d04f29b4f,14,خاکستری,چند لکه رنگ,hatchback,toyota,4 سیلندر ,6.5,بنزینی,مشکی,null,yarishatchback,720000000,https://bama.ir/car/detail-i8rs55xt-toyota-yarishatchback-2012,1.3,2012
62c022075ac6166d04f29b50,12.5,سفید,بدون رنگ,hatchback,mvm,4 سیلندر ,7.3,بنزینی,مشکی,9500,315hatchback,450000000,https://bama.ir/car/detail-bjd21bg4-mvm-315hatchback-plus-1399,1.5,2020
62c022075ac6166d04f29b51,null,سفید,بدون رنگ,passenger_car,toyota,None,null,بنزینی,کرم,146000,camry,800000000,https://bama.ir/car/detail-ho5q4di1-toyota-camry-gli-2006,null,2006
62c022075ac6166d04f29b52,11.9,مشکی,بدون رنگ,crossover,fidelity,4 سیلندر توربوشارژ (4T15C) ,8.1,بنزینی,مشکی,20000,prime,1260000000,https://bama.ir/car/detail-zsfhoocp-fidelity-prime-5seater-1400,1.5,2021
62c022075ac6166d04f29b53,12.6,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,7.1,بنزینی,مشکی,80000,207,425000000,https://bama.ir/car/detail-9s6yo1rm-peugeot-207-at-1397,1.6,2018
62c022075ac6166d04f29b54,13,مشکی,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,مشکی,30000,manualr,195000000,https://bama.ir/car/detail-watzo9u9-quick-manualr-1398,1.5,2019
62c022075ac6166d04f29b55,14.1,سفید,بدون رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,16000,206ir,273000000,https://bama.ir/car/detail-98j9u4g3-peugeot-206ir-type2-1399,1.4,2020
62c022075ac6166d04f29b56,10.5,سفید,دور رنگ,passenger_car,toyota,4 سیلندر ,8.2,بنزینی,کرم,196000,camry,650000000,https://bama.ir/car/detail-vd61zkxw-toyota-camry-gl-2007,2.4,2007
62c022075ac6166d04f29b57,13.5,مشکی,صافکاری بدون رنگ,passenger_car,dena,4 سیلندر EF7 ,7.9,بنزینی,مشکی,57000,plus,372000000,https://bama.ir/car/detail-jfi6yjgy-dena-plus-basicmanual-1397,1.7,2018
62c022075ac6166d04f29b58,11,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,مشکی,24000,pars,278000000,https://bama.ir/car/detail-u98tde8p-peugeot-pars-mt-1399,1.8,2020
62c022085ac6166d04f29b59,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,39000,ceratoir,850000000,https://bama.ir/car/detail-uxayxixj-kia-ceratoir-2000optional-1396,2,2017
62c022085ac6166d04f29b5a,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,105000,ceratoir,830000000,https://bama.ir/car/detail-zq5a5rh-kia-ceratoir-2000optional-1396,2,2017
62c022085ac6166d04f29b5b,9.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر GDI ,8.1,بنزینی,مشکی,70000,optima,1900000000,https://bama.ir/car/detail-95mrqz5m-kia-optima-gtline-2016,2.4,2016
62c022085ac6166d04f29b5c,11.7,سفید,بدون رنگ,crossover,jac,4 سیلندر توربوشارژ ,7.7,بنزینی,مشکی,40000,s5,870000000,https://bama.ir/car/detail-4pispsqx-jac-s5-at2000-1399,2,2020
62c022085ac6166d04f29b5d,11.6,سفید,صافکاری بدون رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,113000,206ir,260000000,https://bama.ir/car/detail-zybqehvr-peugeot-206ir-type5-1396,1.6,2017
